ctime,datname,nspname,relname,locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted,fastpath,waitstart
1719464828.818130,dbt7,pg_catalog,pg_index,relation,4263817,2610,,,,,,,,5/42975,2881353,AccessShareLock,t,t,
1719464828.818130,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,4/173530,2881352,AccessShareLock,t,t,
1719464828.818130,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,5/42975,2881353,AccessShareLock,t,t,
1719464828.818130,dbt7,pg_catalog,pg_namespace_nspname_index,relation,4263817,2684,,,,,,,,4/173530,2881352,AccessShareLock,t,t,
1719464828.818130,dbt7,pg_catalog,pg_namespace_oid_index,relation,4263817,2685,,,,,,,,4/173530,2881352,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer,relation,4263817,4268153,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer,relation,4263817,4268153,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer,relation,4263817,4268153,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_wr_returned_date_sk,relation,4263817,4268241,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,item,relation,4263817,4268168,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,item,relation,4263817,4268168,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_cast,relation,4263817,2605,,,,,,,,8/3056,2881685,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,7/28530,2881684,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_namespace_nspname_index,relation,4263817,2684,,,,,,,,7/28530,2881684,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_namespace_oid_index,relation,4263817,2685,,,,,,,,7/28530,2881684,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_opclass,relation,4263817,2616,,,,,,,,8/3056,2881685,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_opclass_am_name_nsp_index,relation,4263817,2686,,,,,,,,8/3056,2881685,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_statistic,relation,4263817,2619,,,,,,,,9/2688,2881686,AccessShareLock,t,t,
1719464888.827496,dbt7,pg_catalog,pg_statistic_relid_att_inh_index,relation,4263817,2696,,,,,,,,9/2688,2881686,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_web_returns,relation,4263817,4268235,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_web_sales,relation,4263817,4268278,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_web_sales,relation,4263817,4268278,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,pk_web_site,relation,4263817,4268291,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464888.827496,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,5/43034,2881381,AccessShareLock,t,t,
1719464888.827496,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,web_returns,relation,4263817,4268123,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,web_sales,relation,4263817,4268120,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464888.827496,dbt7,public,web_sales,relation,4263817,4268120,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464888.827496,dbt7,public,web_site,relation,4263817,4268142,,,,,,,,3/342072,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,customer,relation,4263817,4268153,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,customer,relation,4263817,4268153,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,customer,relation,4263817,4268153,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,5/43076,2881381,AccessShareLock,t,t,
1719464948.837878,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,item,relation,4263817,4268168,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,item,relation,4263817,4268168,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,pg_catalog,pg_index,relation,4263817,2610,,,,,,,,13/1164,2881914,AccessShareLock,t,t,
1719464948.837878,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,13/1164,2881914,AccessShareLock,t,t,
1719464948.837878,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,11/1797,2881912,AccessShareLock,t,t,
1719464948.837878,dbt7,pg_catalog,pg_namespace_nspname_index,relation,4263817,2684,,,,,,,,11/1797,2881912,AccessShareLock,t,t,
1719464948.837878,dbt7,pg_catalog,pg_namespace_oid_index,relation,4263817,2685,,,,,,,,11/1797,2881912,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,5/43076,2881381,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,pk_web_sales,relation,4263817,4268278,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,8/3091,2881890,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,4/173725,2881380,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,5/43076,2881381,AccessShareLock,t,t,
1719464948.837878,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,7/28877,2881889,AccessShareLock,t,t,
1719464948.837878,dbt7,public,web_sales,relation,4263817,4268120,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,catalog_returns,relation,4263817,4268117,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer,relation,4263817,4268153,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer,relation,4263817,4268153,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer,relation,4263817,4268153,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer,relation,4263817,4268153,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_cr_returned_date_sk,relation,4263817,4268244,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_s_store_id,relation,4263817,4268282,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_sr_returned_date_sk,relation,4263817,4268237,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,item,relation,4263817,4268168,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,8/3122,2882134,AccessShareLock,t,t,
1719465008.846132,dbt7,pg_catalog,pg_namespace_nspname_index,relation,4263817,2684,,,,,,,,8/3122,2882134,AccessShareLock,t,t,
1719465008.846132,dbt7,pg_catalog,pg_namespace_oid_index,relation,4263817,2685,,,,,,,,8/3122,2882134,AccessShareLock,t,t,
1719465008.846132,dbt7,pg_catalog,pg_rewrite,relation,4263817,2618,,,,,,,,10/2070,2882136,AccessShareLock,t,t,
1719465008.846132,dbt7,pg_catalog,pg_rewrite_rel_rulename_index,relation,4263817,2693,,,,,,,,10/2070,2882136,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_catalog_returns,relation,4263817,4268280,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,4/173739,2881380,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_store,relation,4263817,4268240,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_store_returns,relation,4263817,4268274,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_store_sales,relation,4263817,4268250,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,pk_web_sales,relation,4263817,4268278,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,store,relation,4263817,4268129,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,store_returns,relation,4263817,4268111,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465008.846132,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465008.846132,dbt7,public,store_sales,relation,4263817,4268108,,,,,,,,3/342100,2881379,AccessShareLock,t,t,
1719465008.846132,dbt7,public,web_sales,relation,4263817,4268120,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,catalog_sales,relation,4263817,4268114,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,customer,relation,4263817,4268153,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,customer,relation,4263817,4268153,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,customer_address,relation,4263817,4268156,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,date_dim,relation,4263817,4268162,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_c_customer_id,relation,4263817,4268245,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_cs_sold_date_sk,relation,4263817,4268233,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_d_date,relation,4263817,4268253,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_i_item_id,relation,4263817,4268320,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_i_rec_end_date,relation,4263817,4268319,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_s_store_id,relation,4263817,4268282,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_sr_returned_date_sk,relation,4263817,4268237,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_ss_sold_date_sk,relation,4263817,4268232,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_wr_returned_date_sk,relation,4263817,4268241,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,i_ws_sold_date_sk,relation,4263817,4268238,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,item,relation,4263817,4268168,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_cast,relation,4263817,2605,,,,,,,,8/3198,2882395,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_namespace,relation,4263817,2615,,,,,,,,7/29582,2882394,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_namespace_nspname_index,relation,4263817,2684,,,,,,,,7/29582,2882394,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_namespace_oid_index,relation,4263817,2685,,,,,,,,7/29582,2882394,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_opclass,relation,4263817,2616,,,,,,,,8/3198,2882395,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_opclass_am_name_nsp_index,relation,4263817,2686,,,,,,,,8/3198,2882395,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_rewrite,relation,4263817,2618,,,,,,,,10/2086,2882397,AccessShareLock,t,t,
1719465068.856302,dbt7,pg_catalog,pg_rewrite_rel_rulename_index,relation,4263817,2693,,,,,,,,10/2086,2882397,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_catalog_sales,relation,4263817,4268236,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_customer,relation,4263817,4268249,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_customer_address,relation,4263817,4268277,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,4/173774,2881380,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,6/3903,2881382,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_date_dim,relation,4263817,4268252,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_item,relation,4263817,4268321,,,,,,,,3/342163,2881379,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_store,relation,4263817,4268240,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
1719465068.856302,dbt7,public,pk_store_returns,relation,4263817,4268274,,,,,,,,5/43118,2881381,AccessShareLock,t,t,
