ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1653527713.099973,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_operator,0,0,30258,137581,0,0,0,0,0,0,7626,91204,5557,62541,,,,
1653527713.099973,public,time_statistics,19,208,,,21,19,0,19,21,19,14,64,,,,,,
1653527713.099973,pg_catalog,pg_index,1015,86900,68463,89806,355,72,319,54,191,7,3820,82877,2679,77452,,,,
1653527713.099973,pg_catalog,pg_attribute,847,4004,201480,496442,2581,0,2336,0,3216,590,11941,212039,4379,418448,,,,
1653527713.099973,pg_toast,pg_toast_17506,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,pg_catalog,pg_aggregate,0,0,3243,3243,0,0,0,0,0,0,538,2705,1091,4729,0,0,0,0
1653527713.099973,pg_toast,pg_toast_14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_rewrite,0,0,1101,961,64,0,64,0,139,64,537,765,326,1568,558,420,120,884
1653527713.099973,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,public,nation,20,500,24727,24731,25,0,0,0,25,0,19,24738,16,24730,,,,
1653527713.099973,pg_catalog,pg_type,0,0,96580,95339,352,0,334,0,619,160,2408,94340,3177,198514,0,0,0,0
1653527713.099973,pg_catalog,pg_amop,0,0,46772,101373,0,0,0,0,0,0,4269,79506,4604,95919,,,,
1653527713.099973,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_range,0,0,1794,0,0,0,0,0,0,0,0,0,2304,1284,,,,
1653527713.099973,pg_catalog,pg_ts_config,0,0,5776,5776,0,0,0,0,0,0,453,5323,1908,6756,,,,
1653527713.099973,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_sequence,0,0,49,49,9,0,8,0,1,8,41,25,82,27,,,,
1653527713.099973,pg_catalog,pg_inherits,0,0,542,0,0,0,0,0,0,0,0,0,79,1005,,,,
1653527713.099973,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_database,528,1710,18407,18405,1,0,0,0,1,0,485,18452,2781,27632,0,0,0,0
1653527713.099973,pg_toast,pg_toast_17491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527713.099973,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_default_acl,0,0,370,0,0,0,0,0,0,0,0,0,78,662,0,0,0,0
1653527713.099973,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_amproc,154,539,33312,82862,0,0,0,0,0,0,1517,32424,2547,71375,,,,
1653527713.099973,pg_catalog,pg_constraint,0,0,700,628,72,0,64,0,115,64,255,664,471,1423,0,0,0,0
1653527713.099973,pg_catalog,pg_proc,0,0,37721,53240,0,0,0,0,0,0,7991,33236,7588,75975,0,0,0,0
1653527713.099973,pg_toast,pg_toast_17501,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,public,part,14,14000000,163395,2163314,2000000,0,0,0,2000026,0,582526,262736,27082,470377,0,0,1,0
1653527713.099973,public,customer,12,10500000,83,573031,1500000,0,0,0,1500073,0,470249,174773,7551,1689,0,0,1,0
1653527713.099973,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_17486,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_collation,0,0,64,64,0,0,0,0,0,0,49,15,147,45,0,0,0,0
1653527713.099973,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1653527713.099973,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1653527713.099973,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,public,lineitem,28,900148482,2921403,18693551,60045669,0,0,0,60045312,0,24390737,3958529,1353586,13049611,0,0,1,0
1653527713.099973,pg_catalog,pg_event_trigger,0,0,617,0,0,0,0,0,0,0,0,0,79,538,0,0,0,0
1653527713.099973,pg_toast,pg_toast_17481,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_opclass,154,154,41657,458930,0,0,0,0,0,0,1637,184072,2401,48813,,,,
1653527713.099973,pg_toast,pg_toast_2618,0,0,592,2072,0,0,0,0,0,0,558,420,120,884,,,,
1653527713.099973,public,partsupp,5,24000000,38220,2504818,8000000,0,0,0,8002486,0,2479451,1912335,39696,94706,0,0,1,0
1653527713.099973,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_class,3388,410417,174774,153186,594,118,542,112,448,4,6640,177618,5023,361118,,,,
1653527713.099973,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_14517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_publication,833,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653527713.099973,pg_catalog,pg_statistic,0,0,25312,21982,619,1108,556,541,469,87,4434,22681,2062,54065,406,1149,388,1034
1653527713.099973,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_catalog,pg_statistic_ext,0,0,7295,0,0,0,0,0,0,0,0,0,579,14011,0,0,0,0
1653527713.099973,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_17496,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
1653527713.099973,pg_catalog,pg_publication_rel,0,0,833,0,0,0,0,0,0,0,0,0,517,1149,,,,
1653527713.099973,pg_catalog,pg_cast,0,0,154992,35801,0,0,0,0,0,0,1111,34690,1155,157930,,,,
1653527713.099973,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1653527713.099973,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
